store_nbr,store_name,latitude,longitude
171,"CAMDEN, AR",33.567226,-92.836826
"6,466",MAGNOLIA TX,30.211278,-95.757747
"1,243",MARTINSVILLE VA,36.694051,-79.902381
767,LAKE CITY FL,30.181309,-82.677456
"3,262","CAMBRIDGE, OH",39.989348,-81.576671
"2,568","PANORAMA CITY, CA",34.222633,-118.449536
315,ONEONTA AL,33.971218,-86.446599
298,BOAZ AL,34.214797,-86.153409
"1,399",BEDFORD VA,37.325966,-79.496971
"3,322","PEWAUKEE, WI",43.087812,-88.228192
897,FT STOCKTON TX,30.896466,-102.907161
"1,627","DILWORTH, MN",46.881845,-96.722417
"4,477","HIGH POINT (N), NC",35.994404,-80.028306
"2,730","TARBORO, NC",35.883283,-77.545274
"7,178",PRINCETON TX,33.173641,-96.512285
274,IUKA MS,34.804302,-88.204473
"1,992","UPLAND, CA",34.105919,-117.678367
"1,907","HINSDALE, NH",42.813637,-72.530899
"4,202","ROSEVILLE, CA",38.747175,-121.256975
209,OZARK AR,35.503709,-93.843801
"7,280",CULLMAN N AL,34.204319,-86.869567
"2,094","VISTA, CA",33.172662,-117.216625
660,MUSCLE SHOALS /SHEFFIELD,34.747901,-87.673729
"2,690","MADISON, AL",34.683846,-86.741089
"5,160",JACKSON (W) MI,42.249781,-84.434571
"1,665",MUNCIE IN,40.216786,-85.440952
"5,296","BARBOURSVILLE, WV",38.421944,-82.256498
"1,799",PORTAGE WI,43.570897,-89.473357
"5,447",KEARNY NJ,40.747692,-74.137456
"1,657",FARIBAULT MN,44.290001,-93.306053
"2,198","BLOOMINGTON, MN",44.860805,-93.265681
617,SULLIVAN IN,39.101072,-87.424032
"2,861",BOISE ID,43.669921,-116.283599
"1,575",OROVILLE CA,39.491412,-121.571526
"1,361",SIOUX CITY IA,42.433605,-96.363597
"7,384","CHEEKTOWAGA, NY FORMER 2586",42.905141,-78.778415
"2,856","OAK GROVE, MO",39.014136,-94.122174
"5,209","MANCHESTER, CT",41.769101,-72.571291
780,MONROE GA,33.798295,-83.742185
"2,245","OCEANSIDE (E), CA",33.241115,-117.290991
"4,008",PCCC BEING REVIEWED FOR RECLAM,33.5274,-86.7193
"3,435","GREENWOOD, IN",39.633976,-86.080091
"5,486","COUNTRY CLUB HILLS, IL",41.583497,-87.716127
"3,722","KENT, OH",41.097718,-81.383771
"1,695",DEVILS LAKE ND,48.097995,-98.841814
"2,616","O`FALLON, MO",38.794104,-90.702677
234,"KANSAS CITY, MO.",39.243005,-94.459065
281,HEBER SPRINGS AR.,35.507372,-92.032141
"1,219",JACKSONVILLE FL,30.450358,-81.706667
"1,191",HILLSBOROUGH NC,36.056173,-79.085871
"5,235","SANDY (E), UT",40.585335,-111.859477
"1,685",PIERRE SD,44.380433,-100.311453
"2,990","MITCHELL, SD",43.684941,-98.009732
925,SEFFNER FL /MANGO,27.984148,-82.301361
786,"DEKALB, IL",41.949344,-88.721519
"2,251","CITY OF INDUSTRY, CA",33.998437,-117.932376
"1,511",MIRAMAR FL,25.993507,-80.250424
"1,160",AURORA IN,39.079905,-84.888757
"3,872","RAPID CITY (S), SD",44.033922,-103.218178
"1,916","COCONUT CREEK, FL",26.318721,-80.200331
419,PRATT KS,37.644085,-98.713534
"5,303","PRESCOTT (W), AZ",34.565612,-112.486112
"2,710","KETCHIKAN, AK",55.375474,-131.720399
918,MARSHALL TX,32.558194,-94.353214
929,PORT ST LUCIE FL,27.265538,-80.287287
228,CLEBURNE TX.,32.341382,-97.415136
"5,195","EVERETT (W), WA",47.894532,-122.255812
"1,843","MCMINNVILLE, OR",45.320407,-123.174247
"3,917",SHANANDOAH IA FORMER 1683,40.744288,-95.382972
"3,407",BUCKEYE AZ,33.436922,-112.560303
478,PEARSALL TX,28.898919,-99.094249
"1,185",AUSTIN (N) TX,30.339335,-97.689745
"4,020","POLSON, MT FORMER 2607",47.6885,-114.124
52,HOT SPRINGS AR,34.490984,-93.089402
121,OKMULGEE OK,35.605722,-95.964454
"2,749","SPRUCE PINE, NC",35.871161,-82.044367
"3,982",ELGIN IL FORMER 1814,42.003019,-88.33869
31,POTEAU OK,35.094581,-94.628209
"3,640",HOUSTON(NW I-610) TX,29.788767,-95.465149
158,BONHAM TX,33.596624,-96.194536
192,COLUMBIA TN,35.598974,-87.051309
364,CENTER TX,31.801694,-94.194223
765,"SAN ANTONIO, TX",29.591752,-98.355744
"2,711","KODIAK, AK",57.811934,-152.365273
316,ATTALLA AL,33.993761,-86.093617
"2,068","FAIRLESS HILLS, PA",40.141962,-74.822463
"4,283","COLUMBUS (AIRPORT), GA",32.522769,-84.949144
"5,034","FORT MYERS, FL",26.610823,-81.814048
"1,963","TURLOCK, CA",37.509427,-120.873024
"1,579",OXFORD NC,36.279949,-78.602728
"7,129",OGALLALA NE,41.113524,-101.718961
"1,687",SUFFOLK VA,36.746071,-76.580473
"3,458",WHITEHALL MI,43.409163,-86.310321
"3,957",STUART HOBE SOUND FL,42.8124,-72.5314
"5,170",SIDNEY NE,41.116752,-102.944711
687,CROSSVILLE TN,35.983318,-85.035714
"5,343","FREDERICKSBURG, VA",38.237098,-77.508998
307,W MONROE LA,32.508177,-92.154478
"5,939",BELLEVUE WA,47.572897,-122.172491
"3,623",LAREDO (S) TX,27.453479,-99.474128
"2,654","TOMPKINSVILLE, KY",36.723832,-85.685385
"4,101",LONG BEACH NW CA,33.861422,-118.147723
562,LEEDS AL,33.562249,-86.518651
"2,949",LONG BEACH CA 11-07-02,33.773367,-118.189511
437,SEALY TX,29.757772,-96.152565
"1,990","DELAWARE, OH",40.265998,-83.073637
"1,161",ST CHARLES MO,38.782374,-90.528043
"5,326",OCALA (SW) FL,29.056581,-82.276131
"1,325",TUCSON (N) AZ,32.288399,-110.965014
"5,848","ELK GROVE, CA",38.391338,-121.416212
348,MONTICELLO AR,33.635887,-91.804807
722,CARROLLTON GA,33.543222,-85.077293
"2,126","MILILANI, HI",21.450001,-158.005571
429,EDINBURG TX,26.301314,-98.181018
769,VENICE FL,27.047691,-82.395751
"3,549","KEENE, NH",42.924172,-72.286498
"4,024",SNYDER TX FORMER 1272,32.6955,-100.919
"1,838",LAS VEGAS NV,36.214842,-115.245015
459,COVINGTON GA,33.610894,-83.830151
"2,821",RICHMOND(CHIPPENHAM) VA,37.531971,-77.531673
"5,883","SPOKANE VALLEY, WA",47.658489,-117.337796
"1,784",SALEM OR,44.964693,-122.987339
"4,298","HOUSTON (REDSTONE), TX",29.936499,-95.252741
"1,701",ELBERTON GA,34.092012,-82.845258
127,MALVERN AR,34.390735,-92.832735
168,OWASSO OK,36.295165,-95.838041
"2,928","GOOSE CREEK, SC",33.033844,-80.064225
900,CHILDRESS TX,34.435074,-100.234329
"3,543",DANBURY CT,41.407976,-73.412947
"4,286","MONTGOMERY, IL",41.720324,-88.372495
"1,480",WINCHESTER IN,40.163081,-84.965164
"4,392","VICTORVILLE (W), CA",34.509268,-117.396731
"1,689",AURORA (S) CO,39.613921,-104.811424
"1,159",NEW TAZEWELL TN,36.439398,-83.609261
"5,048","NEW HUDSON, MI",42.513919,-83.613313
"4,001",PCCC CURRENTLY BEING REVIEWED,30.7877,-89.8627
"1,103",HOUSTON (CORNERSTONE) TX,29.998148,-95.484255
"9,179","BLAINE, MN FORMER 3498",45.1664,-93.159
"2,785","VICTOR, NY",43.015934,-77.436261
"5,203","LONDON, OH",39.908987,-83.429343
"5,799","TUCSON, AZ",32.190893,-110.770299
"3,877","GAINSVILLE (WALDO), FL",29.663923,-82.301116
"5,807",COMPTON N. LB BLVD CA,33.910022,-118.208176
"3,209","ELK RIVER, MN",45.300541,-93.549071
165,HENDERSON TX,32.130445,-94.802107
"1,771",STURGIS MI,41.783682,-85.425046
"2,177","SAN DIEGO, CA",32.805361,-117.116402
"5,745","LAKE WYLIE, SC",35.121701,-81.085064
"4,423","MARTINSBURG (N), WV",39.542806,-77.910158
"2,535","SAINT CLAIR, PA",40.727503,-76.189941
"1,781","CORTLAND, NY",42.569011,-76.218215
203,BROOKFIELD MO,39.767888,-93.072743
"1,262",RUSHVILLE IN,39.629255,-85.442704
834,BETHANY MO,40.262175,-94.017182
"2,192","HOUGHTON, MI",47.106535,-88.588321
"5,772","BEVERLY HILLS, FL",28.891252,-82.489485
"1,027",CONCORD NC,35.388921,-80.622822
"5,929","BATTLE GROUND, WA",45.772396,-122.549521
"1,291",TUCSON (E) AZ,32.233594,-110.839449
"4,616","CLEVELAND, GA",34.579087,-83.759015
"5,299",ORLANDO FL,28.355155,-81.672532
"5,264","OSPREY, FL",27.193095,-82.486124
"3,274",N RICHLAND HILLS TX,32.906238,-97.189608
"2,902",FRAMINGHAM MA,42.300898,-71.399471
"5,218","ST. PETERSBURG, FL",27.736234,-82.682247
"5,214",ORLANDO LAKE WILSON FL,28.330027,-81.588346
116,VIVIAN LA,32.857819,-93.986591
"1,393",OSKALOOSA IA,41.298646,-92.669863
711,GLASGOW KY,37.020991,-85.937722
"1,614",DURHAM (N) NC,36.028231,-78.843746
"3,792","LANCASTER, OH",39.741029,-82.642511
"3,709","ATLANTA (GRESHAM), GA",33.719115,-84.312878
"4,231","FORT WAYNE (S), IN",41.014001,-85.120347
"2,174","WESTFIELD, MA",42.108489,-72.708369
112,STARKVILLE MS,33.444479,-88.851522
"2,579","CHADRON, NE",42.827074,-103.022125
"2,747","WARWICK (W), RI",41.719133,-71.479282
"2,241","SUNNYSIDE, WA",46.315003,-119.986001
"1,959",WALLKILL (MIDDLETOWN) NY,41.455314,-74.378271
350,YORK NE,40.828097,-97.593277
"3,833","MESA (SE), AZ",33.385061,-111.599933
194,BAYTOWN TX,29.776343,-94.974393
"5,317",AUSTIN (S) TX,30.165068,-97.790517
968,WINTER HAVEN FL,28.006651,-81.722251
"2,497","PHILLIPSBURG, NJ",40.674234,-75.144632
"5,144",SAN ANTONIO (NE) TX,29.497965,-98.325091
"4,359","ANCHORAGE, AK",61.211988,-149.743184
"1,624",BAKERSFIELD (NE) CA,35.391531,-118.960829
"7,418","RIALTO, CA FORMER 1862",34.071961,-117.372066
868,CARLSBAD NM,32.394004,-104.222987
511,SUMTER SC,33.960088,-80.389602
"7,906",DENVER IN MARKET NODE,0,0
146,GILMER TX,32.747133,-94.937639
"2,807","HARRISONBURG, VA",38.433395,-78.910329
"2,796","OLDSMAR, FL",28.043696,-82.673682
"1,146",MONCKS CORNER SC,33.210877,-79.985537
"1,133",ALBEMARLE NC,35.339948,-80.175696
"2,204","FOREST PARK, IL",41.861741,-87.817647
"1,449",MANITOWOC WI,44.076137,-87.696681
"3,502",HAMILTON(E) OH,39.388167,-84.508137
"1,646",MESA (SUPERSTITION) AZ,33.391564,-111.699004
"5,417","LOUISVILLE, KY",38.128945,-85.779878
"4,274","LOWESVILLE, NC",35.451804,-81.001456
"1,386",PONTIAC IL,40.870172,-88.660015
"3,472","POST FALLS, ID",47.713726,-116.907133
"2,740","TAMPA, FL",28.155373,-82.356616
"4,508","PENITAS, TX",26.246633,-98.442873
"2,957","DETROIT LAKES, MN",46.825569,-95.877746
292,LOCKHART TX,29.856932,-97.665454
"2,105","FARMERS BRANCH, TX",32.921821,-96.840609
"5,210","WYLIE, TX",33.024946,-96.511498
32,BRANSON MO,36.639045,-93.259769
"3,777","FRISCO (W), TX",33.179701,-96.883783
"4,156",DERBY VT,44.949783,-72.171052
"4,086",HONOLULU HI HS3149,42.157703,-76.865704
"1,064",LENOIR NC,35.928521,-81.530101
"3,762","WEST DES MOINES (SW), IA",41.558524,-93.797502
"3,826","LUBBOCK (TXTECH), TX",33.590513,-101.858914
933,ROCHELLE IL,41.937185,-89.051771
"5,154","ROSEMEAD, CA",34.050394,-118.085476
427,GREENVILLE TX,33.093639,-96.106315
"5,215","DELANO, CA",35.743983,-119.248053
728,HILTON HD ISL SC,32.211638,-80.728692
"3,644",CHESAPEAKE (S) VA,36.653829,-76.233604
"2,065","KNOXVILLE (W), TN",35.926397,-84.062848
762,BIRMINGHAM/CENTERPOINT,33.590204,-86.700222
"7,243",BURGAW NC,34.562361,-77.917776
"1,790","MONROE, MI",41.951627,-83.395824
"4,405","AURORA (NE), IL",41.815661,-88.283176
"2,361","NORTH CANTON, OH",40.870926,-81.433373
"5,676",DENVER FEDERAL CO,39.677621,-105.021464
"2,238","MUSKEGON, MI",43.202379,-86.197912
"2,082","CERRITOS, CA",33.872491,-118.061727
"4,511","SILVIS, IL",41.494392,-90.402201
"2,040","BURLINGTON, NJ",40.047581,-74.842684
"1,754",HOWELL MI,42.585496,-83.878052
"5,403",URBANA IL,40.111637,-88.159385
"2,733","PERRY, GA",32.472626,-83.739099
"5,339","PITTSBURGH, PA",40.488337,-79.888924
"5,768","TEMPE (SOUTHERN), AZ",33.393922,-111.927911
987,FORT MYERS (S) FL,26.525299,-81.868597
"1,615",PITTSBURG CA,38.009048,-121.868154
"4,593","ROCK HILL, SC",34.979287,-81.089854
"1,710",CLINTON MS,32.326108,-90.304723
549,HOBBS NM,32.743625,-103.160529
"1,869","MARLTON, NJ",39.896243,-74.915418
"3,825","HAVELOCK, NC",34.914088,-76.936528
"2,405","HAMBURG, NY",42.743219,-78.871643
"1,336",MARION VA,36.846533,-81.500801
"7,249",MT. VERNON MO,37.091992,-93.826056
"1,813","VILLAGE OF NEWARK, NY",43.051597,-77.057757
"3,951",AUBURN WA FORMER 2385,47.301365,-122.240757
"5,087",NO. MYRTLE BEACH SC,33.829681,-78.671277
"5,752","GARFIELD, NJ",40.866688,-74.100931
"7,234","NEW BERLIN, WI FORMER 5438",42.9772,-88.1044
"5,731","LOCUST GROVE, VA",38.371732,-77.767965
"1,376",HENDERSONVILLE TN,36.322781,-86.595372
"3,648","BISMARCK, ND",46.857758,-100.768239
"1,017",MANNING SC,33.700301,-80.226193
"1,486",FARMVILLE VA,37.278882,-78.402097
"1,254",BELLMEAD TX,31.600044,-97.105568
"3,207",SANFORD (W) FL,28.802594,-81.328163
842,"PUEBLO (N), CO",38.313918,-104.609643
"5,334",AURORA (DIA) CO,39.761672,-104.774366
"2,272","CAMBRIDGE, MD",38.553138,-76.052818
745,STOCKBRIDGE GA,33.553227,-84.255353
589,LOUISVILLE (HILLVIEW) KY,38.088633,-85.663857
156,CARUTHERSVILLE MO,36.1997,-89.6697
771,MERRITT ISLAND FL,28.359635,-80.668451
"2,575","CONWAY (S), AR",35.072895,-92.495185
"2,044","CHICO, CA",39.723234,-121.804955
"1,439","WASHINGTON CITY, UTAH",37.126216,-113.517987
"5,330","PHOENIX, AZ",33.526877,-112.132538
"3,758","CROOKSTON, MN",47.791576,-96.607311
417,SULPHUR SPRINGS TX,33.105801,-95.595268
"3,159",TETERBORO NJ,40.862646,-74.062491
416,MURFREESBORO S TN,35.775303,-86.399901
"1,778",CODY WY,44.518111,-109.088862
"2,814",HIALEAH GARDENS (NW) FL,25.858609,-80.325508
"3,929",FORSYTH GA FORMER 907,33.0428,-83.9429
"1,763",BLUEFIELD VA,37.237836,-81.254067
"1,033",SEYMOUR IN,38.955496,-85.864512
"1,581",FARGO ND,46.864688,-96.865689
"4,165",FORT WORTH JACKSBORO & RIVER O,32.781992,-97.380936
"1,341",EVANSVILLE(W) IN,37.972732,-87.636218
"6,286",KILLEEN SW TX,31.083227,-97.787378
"5,388","LEAGUE CITY (HWY 646), TX",29.470187,-95.089811
909,CHALMETTE LA,29.958998,-89.983869
"1,127",WADESBORO NC,34.981124,-80.104318
"1,462",GREENVILLE AL,31.849507,-86.647223
"2,156","MIDDLE ISLAND (LI), NY",40.880157,-72.947178
"6,576",NORTH AUGUSTA SC,33.572495,-81.935033
"1,380",LAS VEGAS NM,35.619645,-105.227492
"1,422",ALMA MI,43.403498,-84.664167
"5,432","NEW RICHMOND, WI",45.099222,-92.540361
"3,270","WYTHEVILLE, VA",36.956265,-81.099002
118,AMORY MS,33.968663,-88.457036
"3,995",GREENFIELD WI FORMER 1394,42.960282,-88.044433
"1,135",HARTSVILLE SC,34.357611,-80.064219
"4,240","HIGHLAND VILLAGE, TX",33.076891,-97.078038
"1,401",NAPERVILLE IL,41.745255,-88.198215
405,LEESVILLE LA,31.118845,-93.274669
"4,734",ARVADA E CO,39.800682,-105.103991
"2,322","GERMANTOWN, TN",35.140809,-89.798258
"2,288","POMONA, CA",34.029266,-117.757817
"2,194","ALEXANDRIA, VA",38.769322,-77.136081
"3,286",HICKORY CREEK/DENTON TX,33.127946,-97.046321
543,OPELOUSAS LA,30.520671,-92.065476
"1,030",LANCASTER SC,34.734251,-80.784758
"2,505","MISSOURI CITY, TX",29.573407,-95.568042
"4,067",PCCC CURRENTLY BEING REVIEWED,34.7401,-77.9698
601,SAN ANGELO TX,31.426302,-100.509189
"5,167",PAYSON UT,40.027675,-111.756447
"2,834",FT WORTH GOLDEN TRIANGLE TX,32.930722,-97.269646
"5,957",LAKESIDE CO,39.779228,-105.061264
"2,909","CORRY, PA",41.934047,-79.612281
411,HOUSTON MS EF,33.894732,-88.989367
"2,576","CROSS LANES, WV",38.411349,-81.807562
"1,703",MARTINSBURG WV,39.451745,-77.986101
"1,825",MANASSAS VA,38.771544,-77.507534
803,BOGALUSA LA EF,30.793552,-89.865115
"2,788","BROWNSBURG, IN",39.859201,-86.396583
"1,950","AHOSKIE, NC",36.265229,-76.968785
"5,075",OCEANSIDE CA,33.177072,-117.297811
"2,592","NORTH LAS VEGAS, NV",36.236731,-115.168118
154,ABINGDON VA,36.714643,-81.927722
"3,869","RICHMOND, VA",37.604054,-77.566082
389,EDMOND OK,35.640082,-97.429315
395,MISSION TX,26.193621,-98.287178
"1,751",RALEIGH (NW),35.862402,-78.707124
"1,357",SILVER CITY NM,32.789624,-108.247563
"3,088",ST CLOUD MN,45.550452,-94.202157
"4,458","HOLLY SPRINGS, NC",35.636691,-78.834609
"1,604",RAPID CITY SD,44.098149,-103.198186
"1,084",ORLANDO FL,28.504997,-81.312793
"1,083",JACKSONVILLE FL,30.301618,-81.758379
"3,620",RIVERTON UT,40.505236,-111.977516
"1,567",DICKINSON ND,46.908371,-102.787074
466,BOLIVAR TN,35.279965,-89.024485
"2,483",LAS VEGAS BLUE DIAMOND NV,36.020391,-115.245431
"5,735","GROVETOWN, GA",33.481819,-82.195931
"1,789",LODI CA,38.113154,-121.309823
"6,879",FAYETTEVILLE AIRPORT NC,35.002882,-78.903582
"2,934","PARIS, IL",39.601791,-87.681094
"2,371","WALLINGFORD, CT",41.477488,-72.810423
"1,315",CHEYENNE WY,41.164078,-104.791136
113,CHICKASHA OK,35.031116,-97.931068
"3,969",LOCKHART TX FORMER 0292,29.8622,-97.6694
"1,981","CALIFORNIA, MD",38.292897,-76.503334
"1,538",BROOKINGS SD,44.314385,-96.766071
"4,281","LADYSMITH, WI",45.457348,-91.113919
"5,717",EL PASO PASEO DEL NORTE TX,31.88504,-106.577616
"2,791","GEORGETOWN, DE",38.702616,-75.404414
887,PETAL MS,31.353172,-89.232466
"5,285",CANTON (NE) OH,40.833989,-81.329163
"5,320",GREENSBORO (SE) NC,36.002285,-79.799693
"1,501",TAMPA (N) FL,28.085827,-82.502671
"5,616",NASHVILLE TN,36.110971,-86.769373
"4,529","NEW LENOX, IL",41.514807,-87.953487
886,FT DODGE IA,42.506619,-94.153245
"1,605",PENSACOLA (W) FL,30.438562,-87.277287
"3,778","CASPER (W), WY",42.816882,-106.374748
"2,221","SPRINGFIELD, MO",37.144141,-93.258373
"3,701","MOUNT OLIVE, NC",35.210528,-78.071731
"1,475",WASHINGTON IA,41.295443,-91.662222
"1,979","CLEARLAKE, CA",38.931599,-122.616359
"5,263",CLEVELAND (S) TN,35.125443,-84.868797
"2,924","ALBUQUERQUE (W), NM",35.110211,-106.700726
"3,252","BOOTHWYN, PA",39.85194,-75.449254
"5,891","PHILADELPHIA, PA",39.999062,-75.091761
"6,788",INWOOD WV,39.361228,-78.035078
418,FAIRBURY NE,40.162357,-97.175311
"2,571","FEDERAL WAY, WA",47.321787,-122.309781
"3,468","PUEBLO, CO",38.308587,-104.660541
"2,614","READING (N), PA",40.417591,-75.920373
425,"BRENT, AL",32.963956,-87.171887
"1,858","MONTEVIDEO, MN",44.951531,-95.689811
"3,631",CROWLEY TX,32.577067,-97.338879
"2,295","RICHMOND, VA",37.631137,-77.456544
"2,453","FALLON, NV",39.475689,-118.806469
"2,926","PLANO(C), TX",33.055358,-96.767635
"4,377","CRAIG, CO",40.511514,-107.569572
"4,660","CLINTON TOWNSHIP, MI",42.626177,-82.937528
"2,536","TULARE, CA",36.228597,-119.329015
294,"CENTRAL CITY, KY",37.271457,-87.144458
885,SEWARD NE,40.876642,-97.098842
"1,932","ELLSWORTH, ME",44.524755,-68.392943
"4,635","CLINTON, TN",36.169712,-84.086931
107,MARTIN TN,36.355043,-88.883693
"1,009",REPUBLIC MO,37.127986,-93.458514
"4,503",GRAND PRAIRIE PIONEER PKWY TX,32.707266,-97.021079
"2,932","KNOXVILLE (SW), TN",35.900322,-84.147526
"3,493","MARTINEZ, CA",37.996909,-122.109451
253,"JERSEYVILLE, IL.",39.103554,-90.318415
"3,397","MIAMI GARDENS, FL",25.935725,-80.207676
"3,163",HOLLYWOOD FL,26.007577,-80.204358
275,LIVINGSTON TX,30.716246,-94.954851
72,PITTSBURG KS,37.433971,-94.702312
841,TIPTON IA,41.783448,-91.126052
"1,716",PRINCE FREDERICK MD,38.540822,-76.591415
517,MUSTANG OK,35.393672,-97.705204
"2,504","KINGSTON, NY",41.972503,-73.985511
"5,443","INDIANAPOLIS(EMRSN), IN",39.699603,-86.085461
"3,312","FONTANA (S), CA",0,0
"4,627","DENTON (NW), TX",33.233115,-97.168075
"4,543","PARKER, AZ",34.157361,-114.277768
"2,052","UKIAH, CA",39.133714,-123.196981
301,GADSDEN AL,34.012884,-85.987298
903,"JACKSON, MS",32.287944,-90.268276
"1,497",RICHTON PARK IL,41.480268,-87.750396
344,EL CAMPO TX,29.216792,-96.292642
"4,077",NEW ORLEANS GENTILLY HS3167,36.2794,-85.9566
"3,309","JACKSONVILLE(CLINTON), FL",30.279296,-81.629028
"2,766",SCOTTSDALE (N) AZ,33.624765,-111.893393
338,LAMAR MO,37.497039,-94.302376
"2,185","SELINSGROVE, PA",40.822959,-76.844993
761,"RACELAND, LA",29.691037,-90.554312
703,TOMBALL TX,30.075837,-95.624969
"5,356",BLAIRSVILLE PA,40.442519,-79.226641
"3,284","ARLINGTON (SW), TX",32.666757,-97.209309
"1,989","LOMPOC, CA",34.662905,-120.465243
"1,414",BELEN NM,34.697175,-106.768341
"1,755",ROHNERT PARK CA,38.367364,-122.716414
"3,589",SALT LAKE CITY C UT,40.740886,-111.901122
"2,147","MISSOULA, MT",46.831571,-114.047198
"5,927","FLORISSANT, MO",38.811104,-90.292515
"7,032",RICHMOND LABURNUM VA,37.544562,-77.364604
"7,214",HAMMOND IN FORMER 2818,41.593346,-87.4846
"2,205","YORK (W), PA",39.968372,-76.773122
"2,617","WINNEMUCCA, NV",40.953301,-117.745885
"2,797","STURBRIDGE, MA",42.128181,-72.059995
831,ALBUQUERQUE,35.076168,-106.587821
"5,166",DEMING NM,32.270558,-107.747058
"1,811",NORFOLK VA,36.862901,-76.207376
"2,629","NORTHBRIDGE, MA",42.107707,-71.700101
"2,735","SACRAMENTO, CA",38.499441,-121.433569
394,MOULTON AL,34.495579,-87.276941
"2,584","TUCKER, GA",33.855743,-84.205036
"5,123",COLORADO SPGS (NE) CO,38.942692,-104.725382
"5,884","SAN JOSE, CA",37.255483,-121.880135
819,CAPE CORAL FL/FT MYERS,26.620881,-81.937051
"1,044",TYLER TX,32.298043,-95.260155
849,HOUST/HUMBLE/ALBIDE,30.064765,-95.430451
"2,051","KINGMAN, AZ",35.222576,-114.032713
"1,288",ROXBORO NC,36.376777,-78.984788
"4,568","BLAIR, NE",41.526046,-96.140832
"5,469",HANOVER (S) PA,39.760843,-76.962003
"5,809",EDINBURG TX,26.271323,-98.151805
"1,961","ALEXANDRIA, KY",38.988376,-84.401131
552,WHITESBURG KY,37.117073,-82.794923
"4,695","GODFREY, IL",38.964634,-90.196267
"1,296",SAN BENITO TX,26.147796,-97.634459
"5,331",PHOENIX TOLLESON AZ,33.420402,-112.223189
"1,112",THOMASTON GA,32.912474,-84.333861
663,ATHENS TN,35.452751,-84.631573
"4,612","HAMBURG, PA",40.564127,-76.012249
"1,892","HODGKINS,IL",41.777604,-87.863182
"1,546",IOWA FALLS IA,42.502357,-93.260392
"2,033",MANDAN BISMARCK ND,46.846655,-100.903357
"2,444","ONEIDA, NY",43.078446,-75.691351
"2,046","AUGUSTA, ME",44.343151,-69.789931
"5,787","RAEFORD, NC",35.009671,-79.175242
"3,119",PANAMA CITY PIER PARK FL,30.218056,-85.866111
"1,607",LEWISTOWN PA,40.581697,-77.611801
"3,219",WILLIAMSBURG VA,37.345574,-76.737206
436,CARLYLE IL,38.629288,-89.376795
"5,398","ROCKFORD(W), IL",42.313061,-89.113867
"2,232","BRANFORD, CT",41.281404,-72.830808
"4,118",SHEPHERDSVILLE KY,37.999851,-85.709074
"5,162","SANTA CLARITA (W), CA",34.444075,-118.576009
"1,351",BECKLEY WV,37.805553,-81.176878
"1,346",OCEAN SPRINGS MS,30.412291,-88.760262
"2,761","POUNDING MILL, VA",37.065436,-81.731763
"7,179",SWANSBORO NC,34.700687,-77.149258
689,SOMERSET KY,37.068319,-84.623423
424,CLANTON AL,32.816741,-86.609419
764,BESSEMER AL,33.361589,-87.001926
"7,194",ADEL GA,31.133142,-83.439947
"4,224","CONOVER, NC",35.727427,-81.210993
"2,273","BURTON, MI",43.022948,-83.600861
"4,161",MIAMI FOUTAINBLEAU FL,25.770271,-80.343478
"5,142",NEPTUNE NJ,40.225019,-74.085175
"2,019","UNIONTOWN, PA",39.914351,-79.756686
